01.32189, 103.87032
01.34824, 103.71324
01.42985, 103.77434
01.30578, 103.88473
01.28532, 103.84578
01.38502, 103.74334
01.44447, 103.77167
01.38721, 103.77348
01.34606, 103.71539
01.30629, 103.88569
01.33594, 103.70032
01.33375, 103.73937
01.43059, 103.77367
01.30703, 103.88352
01.27302, 103.82212
01.33899, 103.70254
01.34705, 103.71366
01.31713, 103.87819
01.38150, 103.88004
01.39316, 103.91038
01.29486, 103.80302
01.30329, 103.91507
01.32454, 103.92671
01.32153, 103.85426
01.28388, 103.81694
01.35292, 103.95386
01.35478, 103.83607
01.32574, 103.84303
01.28671, 103.80452
01.31467, 103.77058
01.40072, 103.89848
01.40031, 103.89808
01.28878, 103.82827
01.42238, 103.84710
01.42208, 103.84723
01.37603, 103.74137
01.37522, 103.74119
01.37660, 103.73995
01.37642, 103.74050
01.36412, 103.89409
01.41796, 103.84346
01.41774, 103.84383
01.41807, 103.84409
01.37932, 103.90419
01.37795, 103.90435
01.37831, 103.90384
01.37881, 103.90423
01.37733, 103.90421
01.37676, 103.90405
01.37944, 103.90387
01.40380, 103.89599
01.40368, 103.89646
01.40602, 103.89651
01.40597, 103.89680
01.35727, 103.93967
01.33844, 103.85236
01.33533, 103.70495
01.33390, 103.85009
01.33418, 103.85410
01.38045, 103.75156
01.33355, 103.72268
01.32177, 103.88667
01.39330, 103.91213
01.39174, 103.90981
01.33038, 103.88579
01.38003, 103.75312
01.38112, 103.75253
01.33159, 103.85130
01.38030, 103.75197
01.30674, 103.86090
01.30625, 103.88609
01.38450, 103.74315
01.30245, 103.90564
01.39601, 103.90718
01.30491, 103.80104
01.30366, 103.86301
01.32332, 103.86640
01.30779, 103.86006
01.33890, 103.84865
01.32099, 103.87039
01.30369, 103.86358
01.34791, 103.74350
01.45367, 103.81607
01.32298, 103.94147
01.45120, 103.81693
01.30759, 103.88441
01.27369, 103.82111
01.39902, 103.91012
01.27233, 103.82221
01.33237, 103.72292
01.29712, 103.79737
01.37899, 103.73482
01.39066, 103.89110
01.40414, 103.74641
01.45127, 103.82168
01.34899, 103.75136
01.34926, 103.75204
01.40408, 103.74801
01.35009, 103.74991
01.45108, 103.81903
01.32775, 103.85588
01.43860, 103.79825
01.37274, 103.89463
01.44165, 103.80775
01.34914, 103.84864
01.40248, 103.74498
01.37008, 103.95778
01.44147, 103.80570
01.33035, 103.84305
01.34890, 103.84928
01.37152, 103.84708
01.35033, 103.70466
01.32780, 103.85963
01.38049, 103.75310
01.33565, 103.84468
01.34605, 103.73142
01.30695, 103.86124
01.30693, 103.86171
01.37263, 103.85398
01.30730, 103.86211
01.44935, 103.81641
01.34424, 103.73826
01.30680, 103.88291
01.37794, 103.87813
01.38546, 103.89814
01.29875, 103.79779
01.29907, 103.79798
01.30016, 103.79814
01.32020, 103.90319
01.45673, 103.81521
01.37326, 103.89463
01.32719, 103.85612
01.28684, 103.83867
01.34865, 103.84876
01.34875, 103.84922
01.34907, 103.84898
01.28899, 103.82235
01.42827, 103.79502
01.31758, 103.87879
01.32729, 103.85622
01.34852, 103.84954
01.34870, 103.84853
01.32766, 103.85637
01.28911, 103.82629
01.37921, 103.76637
01.28781, 103.81878
01.43152, 103.79703
01.34962, 103.84988
01.28181, 103.82776
01.45200, 103.82356
01.29392, 103.80295
01.32701, 103.85657
01.28987, 103.82632
01.27719, 103.84026
01.38816, 103.77315
01.37000, 103.95740
01.32772, 103.85602
01.32741, 103.85723
01.32765, 103.85692
01.32750, 103.85690
01.28919, 103.82662
01.32769, 103.85623
01.33381, 103.87929
01.32843, 103.85678
01.35078, 103.85040
01.30264, 103.90707
01.30214, 103.90675
01.30248, 103.90679
01.29810, 103.80260
01.39712, 103.89907
01.44631, 103.79588
01.40192, 103.90448
01.45056, 103.82197
01.34960, 103.75215
01.30783, 103.88476
01.29917, 103.79690
01.34901, 103.75171
01.34941, 103.75054
01.34936, 103.75232
01.42576, 103.83654
01.39013, 103.88845
01.39612, 103.90167
01.36914, 103.89526
01.36884, 103.89559
01.44506, 103.79939
01.37220, 103.89313
01.45010, 103.82104
01.43424, 103.78992
01.29670, 103.80427
01.29655, 103.80350
01.34974, 103.75153
01.29714, 103.80379
01.32111, 103.88611
01.34930, 103.75166
01.34963, 103.75183
01.29665, 103.80362
01.31159, 103.76723
01.43924, 103.79941
01.42928, 103.79311
01.37236, 103.89497
01.37223, 103.89464
01.39954, 103.90893
01.39729, 103.90922
01.36577, 103.75235
01.33326, 103.94033
01.43650, 103.80317
01.33297, 103.93996
01.39822, 103.90916
01.38892, 103.87489
01.31612, 103.88053
01.37084, 103.89066
01.31145, 103.76606
01.38085, 103.75400
01.42518, 103.83660
01.42442, 103.84628
01.44637, 103.81565
01.34898, 103.75202
01.37806, 103.73893
01.36132, 103.95313
01.36990, 103.89639
01.31629, 103.87890
01.43245, 103.79546
01.34930, 103.84848
01.31776, 103.87944
01.29776, 103.79775
01.35064, 103.85039
01.32691, 103.85649
01.33362, 103.85098
01.37826, 103.93377
01.29820, 103.80202
01.34148, 103.69072
01.32804, 103.85667
01.34140, 103.69138
01.32853, 103.85785
01.34923, 103.84990
01.32706, 103.85707
01.28976, 103.83288
01.39229, 103.89934
01.39295, 103.90186
01.32811, 103.85713
01.28198, 103.82629
01.29779, 103.80266
01.39315, 103.89190
01.39105, 103.90538
01.30791, 103.78296
01.37478, 103.83900
01.32856, 103.88535
01.39481, 103.90484
01.28277, 103.82468
01.37949, 103.84148
01.35248, 103.95293
01.36608, 103.84338
01.32516, 103.93519
01.27662, 103.84116
01.27745, 103.84167
01.27780, 103.84140
01.27784, 103.84097
01.27692, 103.84149
01.44552, 103.79379
01.44480, 103.79431
01.35667, 103.93841
01.35667, 103.93925
01.27662, 103.84116
01.27599, 103.84119
01.27553, 103.84127
01.31458, 103.76416
01.31463, 103.76479
01.31064, 103.79151
01.32723, 103.88692
01.35961, 103.93575
01.38166, 103.76400
01.28098, 103.82926
01.38433, 103.74168
01.38322, 103.74306
01.30797, 103.79636
01.34566, 103.70726
01.37958, 103.76628
01.33149, 103.90603
01.42860, 103.79114
01.32812, 103.90315
01.28364, 103.82596
01.36437, 103.85447
01.34845, 103.72961
01.30606, 103.85511
01.38338, 103.73967
01.37805, 103.75069
01.32783, 103.93521
01.32754, 103.85729
01.32818, 103.85669
01.32796, 103.85712
01.30148, 103.88350
01.28529, 103.82632
01.32812, 103.85755
01.32856, 103.85748
01.32828, 103.85610
01.32836, 103.85717
01.32788, 103.88522
01.32286, 103.86698
01.32826, 103.85629
01.39511, 103.89513
01.31137, 103.85156
01.35493, 103.84855
01.28593, 103.80300
01.40147, 103.90670
01.31669, 103.86138
01.38530, 103.76617
01.38374, 103.77075
01.33143, 103.93687
01.32761, 103.85663
01.32715, 103.85696
01.30344, 103.91184
01.29704, 103.79875
01.28384, 103.81747
01.38756, 103.76428
01.39033, 103.88677
01.28413, 103.82078
01.38743, 103.89242
01.35633, 103.88372
01.39929, 103.90307
01.44478, 103.79656
01.33537, 103.72348
01.40346, 103.90484
01.28709, 103.81885
01.35598, 103.87028
01.33560, 103.72453
01.32662, 103.88728
01.27729, 103.82194
01.30319, 103.85077
01.28704, 103.80996
01.45195, 103.81482
01.44526, 103.81835
01.40133, 103.90538
01.35046, 103.88651
01.38252, 103.76152
01.30626, 103.76152
01.31307, 103.76734
01.32110, 103.74167
01.32075, 103.74160
01.32005, 103.74113
01.40394, 103.90103
01.40286, 103.90007
01.40351, 103.90089
01.40417, 103.90058
01.40273, 103.90046
01.39440, 103.87768
01.40375, 103.90032
01.34715, 103.69574
01.28726, 103.81903
01.39045, 103.90889
01.39073, 103.90954
01.37947, 103.87727
01.37989, 103.87741
01.29573, 103.80976
01.29579, 103.80926
01.29565, 103.81023
01.29607, 103.81056
01.43036, 103.79029
01.38924, 103.77162
01.38953, 103.77141
01.38937, 103.77109
01.32981, 103.91009
01.38830, 103.88926
01.44288, 103.79822
01.35636, 103.87026
01.31253, 103.85514
01.35721, 103.87083
01.30243, 103.85474
01.35276, 103.88787
01.38661, 103.89720
01.39899, 103.90385
01.44587, 103.79710
01.44281, 103.79540
01.31381, 103.76302
01.33965, 103.84549
01.28685, 103.80402
01.38559, 103.76243
01.38810, 103.89144
01.35046, 103.88651
01.35128, 103.88649
01.44331, 103.79675
01.37175, 103.85388
01.37183, 103.85367
01.37198, 103.85315
01.37208, 103.85279
01.37237, 103.85260
01.38413, 103.89403
01.35431, 103.72240
01.39946, 103.91605
01.33313, 103.93911
01.33313, 103.93911
01.34962, 103.94600
01.34639, 103.93961
01.33828, 103.85847
01.31734, 103.87844
01.30222, 103.79693
01.34837, 103.94813
01.32499, 103.94108
01.28624, 103.84230
01.31935, 103.94363
01.35046, 103.88651
01.38868, 103.77131
01.38917, 103.77111
01.35599, 103.84372
01.35607, 103.84347
01.35637, 103.84393
01.33825, 103.85248
01.36604, 103.84223
01.42099, 103.83608
01.30126, 103.79742
01.34659, 103.69610
01.30969, 103.88348
01.40315, 103.90067
01.40285, 103.90077
01.40330, 103.90024
01.34635, 103.71243
01.36556, 103.84517
01.36583, 103.84463
01.34492, 103.73040
01.36548, 103.84409
01.36523, 103.84443
01.31641, 103.86116
01.35658, 103.84372
01.35674, 103.84352
01.43093, 103.78930
01.43087, 103.78955
01.43038, 103.78993
01.43161, 103.78961
01.43147, 103.78998
01.33623, 103.84434
01.34860, 103.93192
01.34372, 103.95342
01.34372, 103.95342
01.33629, 103.92610
01.31510, 103.76682
01.32920, 103.93734
01.35226, 103.95359
01.33996, 103.77390
01.39501, 103.91196
01.37077, 103.84135
01.39372, 103.90047
01.31984, 103.94397
01.28985, 103.82865
01.29007, 103.82925
01.29009, 103.82800
01.30241, 103.76280
01.28963, 103.82917
01.28952, 103.82847
01.28931, 103.82923
01.30847, 103.78650
01.30816, 103.78626
01.42993, 103.77464
01.28934, 103.82892
01.39323, 103.87695
01.28186, 103.82998
01.40354, 103.89714
01.36610, 103.84452
01.36461, 103.84485
01.36458, 103.84518
01.32613, 103.92792
01.43539, 103.82918
01.38873, 103.91066
01.38904, 103.91072
01.38936, 103.91040
01.38692, 103.75854
01.38742, 103.75931
01.38762, 103.75833
01.38743, 103.75912
01.34872, 103.74663
01.37989, 103.87838
01.38030, 103.87727
01.43829, 103.79461
01.43793, 103.79462
01.43714, 103.79467
01.43865, 103.79466
01.28684, 103.82912
01.33161, 103.93203
01.28636, 103.82963
01.28683, 103.82866
01.39996, 103.89898
01.39970, 103.89918
01.42272, 103.84637
01.42253, 103.84745
01.39884, 103.90113
01.37676, 103.76463
01.43268, 103.78708
01.35784, 103.93668
01.34912, 103.70017
01.39551, 103.74912
01.39375, 103.91400
01.39362, 103.91422
01.39322, 103.91407
01.39308, 103.91428
01.39311, 103.91455
01.39334, 103.91470
01.39356, 103.91486
01.34961, 103.73255
01.34935, 103.73236
01.34831, 103.73192
01.45076, 103.82624
01.44994, 103.82672
01.45063, 103.82655
01.45009, 103.82707
01.45036, 103.82665
01.34841, 103.70776
01.37480, 103.94418
01.39441, 103.74514
01.39372, 103.74530
01.39361, 103.74544
01.39395, 103.74493
01.39442, 103.74543
01.39420, 103.74447
01.43719, 103.79389
01.43825, 103.79411
01.43773, 103.79414
01.43720, 103.79435
01.28593, 103.80300
01.32394, 103.73797
01.45004, 103.81700
01.32184, 103.73987
01.35160, 103.88985
01.44768, 103.80346
01.44817, 103.80304
01.44747, 103.80266
01.44848, 103.80147
01.38995, 103.90945
01.39355, 103.87449
01.39359, 103.87398
01.44747, 103.80323
01.44805, 103.80271
01.39757, 103.74446
01.37656, 103.94348
01.34341, 103.69287
01.34936, 103.83833
01.34977, 103.83848
01.39619, 103.88972
01.39558, 103.88977
01.39622, 103.88963
01.39576, 103.88947
01.39567, 103.89013
01.39656, 103.89024
01.39595, 103.89047
01.39685, 103.88914
01.40721, 103.91037
01.40722, 103.91059
01.40698, 103.91104
01.36789, 103.94703
01.40388, 103.89524
01.40421, 103.89564
01.40382, 103.89555
01.40414, 103.89636
01.45172, 103.82812
01.39467, 103.89205
01.35701, 103.93991
01.35728, 103.94038
01.35621, 103.93996
01.35743, 103.94005
01.35621, 103.93959
01.40453, 103.89567
01.36661, 103.85897
01.39390, 103.91378
01.28236, 103.84345
01.38151, 103.75247
01.44963, 103.81508
01.38983, 103.87684
01.42182, 103.83308
01.39653, 103.90885
01.34504, 103.74739
01.34480, 103.74714
01.29013, 103.82891
01.29014, 103.82845
01.43906, 103.77814
01.39026, 103.90962
01.38832, 103.90998
01.39055, 103.90981
01.38949, 103.90966
01.38855, 103.91003
01.44800, 103.80170
01.44868, 103.80077
01.44894, 103.80102
01.44911, 103.80135
01.44778, 103.80115
01.44812, 103.80195
01.42662, 103.84293
01.38693, 103.75750
01.38650, 103.75843
01.39526, 103.88861
01.39613, 103.88810
01.43906, 103.77835
01.43982, 103.77878
01.38612, 103.75833
01.38656, 103.75721
01.39345, 103.87467
01.39435, 103.87405
01.42825, 103.84273
01.43328, 103.84444
01.43284, 103.84433
01.43209, 103.84620
01.43196, 103.84538
01.43137, 103.84433
01.43253, 103.84571
01.43249, 103.84437
01.39531, 103.88801
01.39491, 103.88800
01.39609, 103.88872
01.39572, 103.88807
01.35502, 103.93232
01.35486, 103.93271
01.35567, 103.93301
01.37893, 103.90099
01.37905, 103.90193
01.42099, 103.84861
01.32794, 103.72418
01.36535, 103.75243
01.36535, 103.75214
01.40606, 103.91202
01.38911, 103.76730
01.38942, 103.76857
01.42210, 103.84956
01.42172, 103.84924
01.42182, 103.84943
01.42326, 103.84916
01.42283, 103.84922
01.42325, 103.84854
01.42306, 103.84906
01.42323, 103.84805
01.43060, 103.84446
01.42992, 103.84437
01.42992, 103.84472
01.43025, 103.84484
01.32846, 103.72329
01.32844, 103.72380
01.32842, 103.72430
01.32806, 103.72447
01.40095, 103.90071
01.40029, 103.90101
01.40033, 103.90074
01.40065, 103.90035
01.40094, 103.90114
01.40146, 103.90076
01.29620, 103.80928
01.39370, 103.87311
01.37512, 103.95800
01.39424, 103.87884
01.34956, 103.88928
01.34960, 103.88875
01.34918, 103.88846
01.34912, 103.88909
01.34906, 103.88806
01.43956, 103.77859
01.43338, 103.84352
01.43238, 103.84238
01.43287, 103.84270
01.43336, 103.84271
01.33691, 103.85805
01.33798, 103.85701
01.40566, 103.91199
01.40655, 103.91197
01.40665, 103.91231
01.39049, 103.88051
01.39061, 103.87996
01.38958, 103.87948
01.38980, 103.88064
01.39002, 103.87957
01.38932, 103.88050
01.38884, 103.88008
01.40759, 103.91092
01.40744, 103.91120
01.40641, 103.91262
01.38577, 103.89307
01.38545, 103.89167
01.38486, 103.89199
01.38529, 103.89191
01.38510, 103.89255
01.35545, 103.93254
01.35586, 103.93333
01.36380, 103.89379
01.36346, 103.89358
01.37188, 103.95058
01.37169, 103.94950
01.37114, 103.94985
01.37131, 103.95012
01.40598, 103.89854
01.40567, 103.89872
01.36814, 103.96054
01.41887, 103.84466
01.41924, 103.84423
01.41882, 103.84405
01.41929, 103.84479
01.41834, 103.84373
01.39607, 103.87827
01.39748, 103.87850
01.39798, 103.87846
01.39807, 103.87793
01.39690, 103.87779
01.39759, 103.87874
01.36270, 103.95781
01.31818, 103.90131
01.31721, 103.90143
01.31795, 103.90161
01.31760, 103.90171
01.38493, 103.90156
01.38493, 103.90156
01.43184, 103.84413
01.43241, 103.84652
01.43291, 103.84470
01.43263, 103.84638
01.43130, 103.84468
01.43194, 103.84499
01.33297, 103.72081
01.33279, 103.72164
01.38234, 103.89361
01.34832, 103.72552
01.38959, 103.76745
01.38904, 103.76835
01.38725, 103.77208
01.38761, 103.77172
01.38697, 103.77128
01.32262, 103.73797
01.32220, 103.73775
01.32254, 103.73756
01.32189, 103.73755
01.37651, 103.73914
01.37588, 103.73911
01.37606, 103.73981
01.37636, 103.73836
01.37629, 103.73882
01.37589, 103.74023
01.37574, 103.73958
01.37575, 103.74175
01.37562, 103.74134
01.37520, 103.74143
01.41525, 103.84131
01.34862, 103.70824
01.37652, 103.88303
01.37551, 103.88389
01.34798, 103.70755
01.34879, 103.70852
01.34843, 103.70872
01.34783, 103.70907
01.34761, 103.70864
01.39027, 103.90325
01.38855, 103.90528
01.30816, 103.78626
01.36947, 103.83383
01.34066, 103.70750
01.34099, 103.70761
01.34178, 103.74006
01.33184, 103.91213
01.34887, 103.70896
01.37706, 103.73898
01.35674, 103.93969
01.43378, 103.84311
01.43292, 103.84347
01.43451, 103.84329
01.43304, 103.84223
01.43347, 103.84375
01.43407, 103.84357
01.43368, 103.84387
01.43193, 103.84257
01.40562, 103.89647
01.40488, 103.89635
01.40525, 103.89641
01.36969, 103.94792
01.36937, 103.94797
01.37093, 103.94756
01.36920, 103.94730
01.37099, 103.94822
01.37128, 103.94771
01.37062, 103.94816
01.37021, 103.94799
01.36996, 103.94745
01.36959, 103.94746
01.36842, 103.94759
01.36829, 103.94727
01.36867, 103.94727
01.36754, 103.94711
01.40932, 103.90080
01.41024, 103.90214
01.41017, 103.90183
01.41135, 103.90061
01.41091, 103.90119
01.33654, 103.92213
01.41063, 103.90155
01.40985, 103.90200
01.38616, 103.89228
01.37792, 103.90362
01.36380, 103.95344
01.34750, 103.93353
01.34731, 103.93377
01.34691, 103.93341
01.39590, 103.87808
01.38969, 103.76839
01.38974, 103.76784
01.39923, 103.90150
01.40870, 103.90133
01.39654, 103.87985
01.39687, 103.87986
01.36485, 103.75216
01.36487, 103.75245
01.39742, 103.88970
01.39754, 103.88933
01.39846, 103.88997
01.39836, 103.88907
01.34523, 103.69444
01.34593, 103.70038
01.30344, 103.76863
01.29679, 103.85391
01.29685, 103.85335
01.41428, 103.84112
01.41567, 103.84145
01.41560, 103.84241
01.41530, 103.84260
01.41495, 103.84266
01.37505, 103.93630
01.43664, 103.79027
01.39845, 103.88816
01.39801, 103.88947
01.39761, 103.88993
01.39858, 103.88849
01.39839, 103.88943
01.39777, 103.88824
01.39774, 103.88858
01.34361, 103.71387
01.34279, 103.71430
01.34290, 103.71394
01.38598, 103.89269
01.38609, 103.89156
01.38616, 103.89209
01.38573, 103.89260
01.40176, 103.89994
01.40520, 103.89866
01.40500, 103.89852
01.40483, 103.89830
01.40494, 103.89804
01.40515, 103.89781
01.37051, 103.84465
01.37165, 103.84364
01.37122, 103.84359
01.37083, 103.84355
01.34891, 103.87672
01.37005, 103.84459
01.36956, 103.84470
01.37019, 103.84341
01.37208, 103.84195
01.34619, 103.70843
01.34300, 103.71470
01.37119, 103.85298
01.37122, 103.85385
01.33196, 103.94147
01.33180, 103.94079
01.33168, 103.94049
01.28882, 103.80821
01.28820, 103.80837
01.28850, 103.80878
01.28797, 103.80884
01.34185, 103.84481
01.34610, 103.84785
01.34671, 103.84740
01.34642, 103.84792
01.34675, 103.84799
01.36890, 103.85620
01.36899, 103.85276
01.36909, 103.85342
01.45603, 103.81610
01.45655, 103.81676
01.37665, 103.90087
01.37683, 103.90064
01.37795, 103.88777
01.37567, 103.88653
01.33497, 103.85719
01.40557, 103.89793
01.36530, 103.84551
01.31389, 103.85145
01.31313, 103.85087
01.31296, 103.85016
01.31237, 103.85211
01.31198, 103.85164
01.39378, 103.90911
01.39400, 103.90863
01.34754, 103.95170
01.34609, 103.93803
01.31160, 103.85140
01.31104, 103.85166
01.31399, 103.76709
01.32580, 103.90129
01.43363, 103.77540
01.34725, 103.85085
01.34319, 103.73679
01.34319, 103.73679
01.34302, 103.73812
01.34452, 103.73863
01.34379, 103.73864
01.34417, 103.73988
01.31952, 103.76403
01.31909, 103.76444
01.38149, 103.77094
01.41470, 103.84211
01.41500, 103.84091
01.39397, 103.87714
01.39389, 103.87749
01.39387, 103.87852
01.39391, 103.87822
01.39459, 103.87828
01.40094, 103.89920
01.40076, 103.89961
01.40117, 103.89992
01.38092, 103.77084
01.33813, 103.77199
01.32989, 103.88811
01.32994, 103.88919
01.32932, 103.88807
01.34450, 103.74040
01.32821, 103.93235
01.38143, 103.77137
01.32800, 103.92325
01.32751, 103.92326
01.32789, 103.92387
01.32747, 103.92387
01.32707, 103.92319
01.30374, 103.76784
01.39429, 103.87557
01.39353, 103.87503
01.39342, 103.87534
01.39430, 103.87511
01.39595, 103.88150
01.39711, 103.88135
01.39677, 103.88110
01.39740, 103.88134
01.39780, 103.88170
01.39786, 103.88123
01.40167, 103.91800
01.40139, 103.91851
01.40172, 103.91869
01.40200, 103.91833
01.40188, 103.91840
01.39415, 103.90960
01.39188, 103.87786
01.39198, 103.87831
01.40128, 103.91269
01.33558, 103.72332
01.33538, 103.72291
01.33510, 103.72307
01.33481, 103.72326
01.39088, 103.90787
01.36833, 103.85850
01.36800, 103.85789
01.37093, 103.85194
01.37107, 103.85252
01.32770, 103.90383
01.39051, 103.89367
01.39047, 103.89432
01.39020, 103.89458
01.39001, 103.89345
01.38984, 103.89415
01.38928, 103.89435
01.38931, 103.89378
01.31022, 103.88585
01.38948, 103.89328
01.38977, 103.89279
01.28811, 103.82127
01.28802, 103.82189
01.28742, 103.82206
01.28697, 103.82171
01.28660, 103.82136
01.28631, 103.82137
01.35091, 103.83759
01.28629, 103.82153
01.39288, 103.87698
01.39273, 103.87651
01.35151, 103.83722
01.40077, 103.91735
01.40037, 103.91763
01.39943, 103.91751
01.40006, 103.91785
01.40180, 103.91528
01.40262, 103.91652
01.40244, 103.91691
01.40286, 103.91677
01.40303, 103.91708
01.40207, 103.91748
01.34411, 103.71372
01.34378, 103.71353
01.31922, 103.76586
01.31945, 103.76565
01.31912, 103.76549
01.39329, 103.87814
01.39319, 103.87869
01.39254, 103.87816
01.39252, 103.87871
01.39448, 103.87556
01.31967, 103.76447
01.39604, 103.88074
01.39650, 103.88045
01.40128, 103.91483
01.40154, 103.91508
01.40260, 103.91397
01.40204, 103.91414
01.40149, 103.91446
01.40511, 103.91307
01.40454, 103.91401
01.40532, 103.91328
01.40538, 103.91296
01.40502, 103.91241
01.40478, 103.91298
01.40491, 103.91397
01.40534, 103.91393
01.35636, 103.84370
01.38797, 103.77075
01.34595, 103.75425
01.34594, 103.75465
01.35120, 103.83872
01.35085, 103.83868
01.43012, 103.78972
01.42233, 103.84613
01.42199, 103.84615
01.28645, 103.80824
01.28640, 103.80974
01.28676, 103.81012
01.28863, 103.80964
01.34934, 103.75494
01.37114, 103.84264
01.37806, 103.73893
01.34916, 103.87701
01.34944, 103.87733
01.35003, 103.87684
01.35026, 103.87649
01.35048, 103.87613
01.35052, 103.87556
01.35087, 103.87534
01.34608, 103.70689
01.34495, 103.71504
01.34327, 103.71541
01.34551, 103.70864
01.34485, 103.71572
01.34669, 103.70634
01.34693, 103.70635
01.30459, 103.86084
01.30459, 103.86084
01.31354, 103.76548
01.34372, 103.74022
01.34434, 103.74180
01.34413, 103.74111
01.30510, 103.86087
01.34922, 103.93491
01.31930, 103.76466
01.34513, 103.74486
01.34468, 103.74551
01.34409, 103.74641
01.34370, 103.74816
01.33429, 103.87875
01.34582, 103.70825
01.34626, 103.71515
01.34946, 103.71284
01.34700, 103.71422
01.33355, 103.90652
01.31831, 103.88775
01.31773, 103.88776
01.31756, 103.88713
01.31744, 103.88637
01.38820, 103.88972
01.37583, 103.89189
01.37482, 103.89137
01.37372, 103.89071
01.37341, 103.89357
01.32871, 103.85055
01.34541, 103.85208
01.34547, 103.85172
01.34566, 103.85158
01.34456, 103.85129
01.34445, 103.85180
01.31587, 103.87130
01.31543, 103.87165
01.32221, 103.86850
01.32320, 103.86796
01.32509, 103.94211
01.33175, 103.90524
01.33127, 103.90559
01.33091, 103.90586
01.33070, 103.90562
01.33039, 103.90522
01.37846, 103.83929
01.37138, 103.83738
01.39157, 103.88444
01.39125, 103.88433
01.39096, 103.88406
01.39056, 103.89227
01.39152, 103.89231
01.39140, 103.89047
01.34568, 103.70660
01.34610, 103.70631
01.38760, 103.89022
01.38967, 103.88861
01.34848, 103.75630
01.34883, 103.75513
01.35024, 103.75510
01.34949, 103.75531
01.34918, 103.75724
01.35047, 103.75724
01.35106, 103.75708
01.35010, 103.75762
01.34413, 103.85174
01.34476, 103.85221
01.34525, 103.85269
01.34481, 103.85309
01.34515, 103.85337
01.34550, 103.85344
01.36789, 103.84760
01.36833, 103.84688
01.36836, 103.84775
01.36941, 103.84606
01.33017, 103.90485
01.33068, 103.90488
01.36343, 103.96354
01.36325, 103.96327
01.36364, 103.96272
01.36374, 103.96225
01.36408, 103.96290
01.36694, 103.96294
01.36750, 103.96238
01.36695, 103.96207
01.32797, 103.92272
01.32736, 103.92612
01.32798, 103.92580
01.31443, 103.89606
01.31484, 103.89664
01.31485, 103.89587
01.31560, 103.89613
